id,source_path,sha256,curated_destination,public_destination,match_basis,confidence,code_usage,notes
"ref-langenzenn-terrassenwohnung-gallery-02","Referenz Objekte/Langenzenn/ETW Lenzenstraße/11111111.JPG","e8550cb35c95a460369b2b57dc354be40418534eebbfb313f0cc7c04d699efb9","assets/media-library/references/langenzenn-terrassenwohnung/gallery-02.jpg","public/images/references/langenzenn-terrassenwohnung/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-langenzenn-terrassenwohnung-gallery-03","Referenz Objekte/Langenzenn/ETW Lenzenstraße/9999999.JPG","895ef201e078a4231d2c98084f0ba9f7b1dd6c5536d0dc5c1287374da5e2db01","assets/media-library/references/langenzenn-terrassenwohnung/gallery-03.jpg","public/images/references/langenzenn-terrassenwohnung/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-willy-wunder-cover","Referenz Objekte/Nürnberg/DHH Willy Wunder Str/_DSC8986.jpg","676afdbb8d15ee9f6abee439996589aa21ed344407016a6c445cf5b0fcf1c149","assets/media-library/references/nuernberg-willy-wunder/cover.jpg","public/images/references/nuernberg-willy-wunder/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-willy-wunder-gallery-02","Referenz Objekte/Nürnberg/DHH Willy Wunder Str/_DSC8987.jpg","bc262bd59ae3bbc718893b43c2efccb61238d39ee5f4c283b338a48d2ad8723b","assets/media-library/references/nuernberg-willy-wunder/gallery-02.jpg","public/images/references/nuernberg-willy-wunder/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-willy-wunder-gallery-03","Referenz Objekte/Nürnberg/DHH Willy Wunder Str/_DSC9035-HDR.jpg","3957b78b98904745b0c35ea2f2d7fc819d8c3e7dc8f71c48ec3d81e033d6d427","assets/media-library/references/nuernberg-willy-wunder/gallery-03.jpg","public/images/references/nuernberg-willy-wunder/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-einfamilienhaus-cover","Referenz Objekte/Nürnberg/EFH Seidelbastweg/_DSC3904.jpg","25e14d28ba1bdb79b7d2531bd1506c9594335f24c453dc0364998a6e14b00ea5","assets/media-library/references/nuernberg-einfamilienhaus/cover.jpg","public/images/references/nuernberg-einfamilienhaus/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-einfamilienhaus-gallery-02","Referenz Objekte/Nürnberg/EFH Seidelbastweg/_DSC3946.jpg","03cc24b434651b7095b0379891295471276dcce5e063b6eea52f5b55064173cd","assets/media-library/references/nuernberg-einfamilienhaus/gallery-02.jpg","public/images/references/nuernberg-einfamilienhaus/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-einfamilienhaus-gallery-03","Referenz Objekte/Nürnberg/EFH Seidelbastweg/DJI_0028-2.jpg","f953cf66b9949229e68544a0f87b99fd7c7083bdf326163bac9b3b3cc39fb0e5","assets/media-library/references/nuernberg-einfamilienhaus/gallery-03.jpg","public/images/references/nuernberg-einfamilienhaus/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-neutrograben-cover","Referenz Objekte/Nürnberg/ETW Neutrograben/_DSC1460.JPG","d40e8ba10e8fdbaa81b2b9447b33f3772bf2449c8ea1a863c7656bbbf747226b","assets/media-library/references/nuernberg-neutrograben/cover.jpg","public/images/references/nuernberg-neutrograben/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-neutrograben-gallery-02","Referenz Objekte/Nürnberg/ETW Neutrograben/_DSC1466.JPG","6b5133c57532db507e254f03266fe270ad858f277ee3d5e22c8012594cd06d35","assets/media-library/references/nuernberg-neutrograben/gallery-02.jpg","public/images/references/nuernberg-neutrograben/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-neutrograben-gallery-03","Referenz Objekte/Nürnberg/ETW Neutrograben/_DSC1492.JPG","b5df6f6da8857268c0f3fc5fd74bdf6ccc26b2b7a27acc64738117e6d232aaf4","assets/media-library/references/nuernberg-neutrograben/gallery-03.jpg","public/images/references/nuernberg-neutrograben/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-eigentumswohnung-cover","Referenz Objekte/Nürnberg/ETW Stabiusstraße/_DSC6008.jpg","82be849d4acec1c4b836d4098b30186db4d5b884b331383ec0f89e8f686e7e53","assets/media-library/references/nuernberg-eigentumswohnung/cover.jpg","public/images/references/nuernberg-eigentumswohnung/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-eigentumswohnung-gallery-02","Referenz Objekte/Nürnberg/ETW Stabiusstraße/_DSC6043.jpg","993f17fe36fab2057fdb5abf830119449c12ead85c1ad3ce51b9adfc6db946f3","assets/media-library/references/nuernberg-eigentumswohnung/gallery-02.jpg","public/images/references/nuernberg-eigentumswohnung/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-eigentumswohnung-gallery-03","Referenz Objekte/Nürnberg/ETW Stabiusstraße/_DSC6056.jpg","6ecfd8360f6b81005c7adb290b723929968efbb30e07f712036297d61743c245","assets/media-library/references/nuernberg-eigentumswohnung/gallery-03.jpg","public/images/references/nuernberg-eigentumswohnung/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-zuericher-52-cover","Referenz Objekte/Nürnberg/ETW Züricher Str 52/_DSC4489.jpg","f67bc7bde5d44733717e2a08af71728526659e55c0bfa2a9d8ea16e73e10d544","assets/media-library/references/nuernberg-zuericher-52/cover.jpg","public/images/references/nuernberg-zuericher-52/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-zuericher-52-gallery-02","Referenz Objekte/Nürnberg/ETW Züricher Str 52/_DSC4500.jpg","feeeaa46328e6bb2bae9fb1c87c8398b5b78b718374d8f4e1d0e40412f4504ad","assets/media-library/references/nuernberg-zuericher-52/gallery-02.jpg","public/images/references/nuernberg-zuericher-52/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-zuericher-52-gallery-03","Referenz Objekte/Nürnberg/ETW Züricher Str 52/_DSC4509.jpg","e304d901220634e45c7c51332f2f46b58b04d7d3c721d9f0550a9c7bd76f67a4","assets/media-library/references/nuernberg-zuericher-52/gallery-03.jpg","public/images/references/nuernberg-zuericher-52/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-zuericher-40-cover","Referenz Objekte/Nürnberg/ETW Züricher Str. 40/_DSC5185.jpg","8e915d4b504e2ce340e768d9abd8f49cb1ede5057525453f75e96f2687a3ccd6","assets/media-library/references/nuernberg-zuericher-40/cover.jpg","public/images/references/nuernberg-zuericher-40/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-zuericher-40-gallery-02","Referenz Objekte/Nürnberg/ETW Züricher Str. 40/_DSC5188.jpg","c6d49c6e7976cfee3de7bc28ac45ee90226b196249ac62a1b9ed876ec52af56c","assets/media-library/references/nuernberg-zuericher-40/gallery-02.jpg","public/images/references/nuernberg-zuericher-40/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-zuericher-40-gallery-03","Referenz Objekte/Nürnberg/ETW Züricher Str. 40/_DSC5197.jpg","03c2eba98e657dedc6f953f997b57aa034e5f5a89aa9047da043573bdb0cd979","assets/media-library/references/nuernberg-zuericher-40/gallery-03.jpg","public/images/references/nuernberg-zuericher-40/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-reihenendhaus-cover","Referenz Objekte/Nürnberg/REH Siebenbürger Str/_DSC2275.JPG","223f1e9c4644da1bc15d92f4eca61c78ff20c84c527fcb2a2576b504b80b456e","assets/media-library/references/nuernberg-reihenendhaus/cover.jpg","public/images/references/nuernberg-reihenendhaus/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-reihenendhaus-gallery-02","Referenz Objekte/Nürnberg/REH Siebenbürger Str/_DSC2298.JPG","4ba2eb8ca223677fdd75d3be7ba9b6412b856c3be6840b537a85269e1e74e858","assets/media-library/references/nuernberg-reihenendhaus/gallery-02.jpg","public/images/references/nuernberg-reihenendhaus/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-reihenendhaus-gallery-03","Referenz Objekte/Nürnberg/REH Siebenbürger Str/_DSC2299.JPG","6dd1f8a6582411778e7a8dd1fa6dd37623e4ab8902da81c2f7d8e4fab52c686f","assets/media-library/references/nuernberg-reihenendhaus/gallery-03.jpg","public/images/references/nuernberg-reihenendhaus/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-haderastrasse-cover","Referenz Objekte/Nürnberg/RMH Haderastraße/_DSC9314.jpg","33df4e98c56334f5ca5fadf95878ab47ff5416c21400621bd14223b1a686489a","assets/media-library/references/nuernberg-haderastrasse/cover.jpg","public/images/references/nuernberg-haderastrasse/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-haderastrasse-gallery-02","Referenz Objekte/Nürnberg/RMH Haderastraße/_DSC9345-HDR.jpg","6eb31ac92d0105c7bf4c618a5a27ebd058fd88267289d938136c6d33e3c25978","assets/media-library/references/nuernberg-haderastrasse/gallery-02.jpg","public/images/references/nuernberg-haderastrasse/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-haderastrasse-gallery-03","Referenz Objekte/Nürnberg/RMH Haderastraße/_DSC9382.jpg","c164ce4fe36cf0ad73a85ab9ea30a08105681f47425efd7a5df312370fd15406","assets/media-library/references/nuernberg-haderastrasse/gallery-03.jpg","public/images/references/nuernberg-haderastrasse/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-woernitzstrasse-cover","Referenz Objekte/Nürnberg/RMH Wörnitzstraße/_DSC6085.jpg","44d16f19c71f3c59feb937cbe12aee4c2627e666b001b7b86ca46095d9af953d","assets/media-library/references/nuernberg-woernitzstrasse/cover.jpg","public/images/references/nuernberg-woernitzstrasse/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-woernitzstrasse-gallery-02","Referenz Objekte/Nürnberg/RMH Wörnitzstraße/_DSC6135.jpg","9ee2a26309893d32c2f798234754914aa0f15088fef01b87648bdf1739a070b1","assets/media-library/references/nuernberg-woernitzstrasse/gallery-02.jpg","public/images/references/nuernberg-woernitzstrasse/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-nuernberg-woernitzstrasse-gallery-03","Referenz Objekte/Nürnberg/RMH Wörnitzstraße/_DSC6154.jpg","b0bc06c41d3b9a33a4873b2445f40582cb10ca5f3922a092270bf3d2187373ec","assets/media-library/references/nuernberg-woernitzstrasse/gallery-03.jpg","public/images/references/nuernberg-woernitzstrasse/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-oberasbach-einfamilienhaus-cover","Referenz Objekte/Oberasbach/EFH Bucher Straße/22222222.JPG","a636c4a54be0c40cf3c424c7f9bed28521d026deaa11e5c70fe52678e408723b","assets/media-library/references/oberasbach-einfamilienhaus/cover.jpg","public/images/references/oberasbach-einfamilienhaus/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-oberasbach-einfamilienhaus-gallery-02","Referenz Objekte/Oberasbach/EFH Bucher Straße/555555,555.JPG","ee352850b1605762226459434bab1286a1137cf727f64e683ccb1d6c72886e45","assets/media-library/references/oberasbach-einfamilienhaus/gallery-02.jpg","public/images/references/oberasbach-einfamilienhaus/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-oberasbach-einfamilienhaus-gallery-03","Referenz Objekte/Oberasbach/EFH Bucher Straße/5555555.JPG","d0070606258078f03b2525bae8264023c4eb3c2b2337d2160b8bc90d6cdcb43c","assets/media-library/references/oberasbach-einfamilienhaus/gallery-03.jpg","public/images/references/oberasbach-einfamilienhaus/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-schwabach-abenberger-cover","Referenz Objekte/Schwabach/ETW Abenberger Straße/_DSC7207.jpg","0b8afbdc4e14e3f9e6393e9733e74e9167a5837df41b4f952956bd93a84627ba","assets/media-library/references/schwabach-abenberger/cover.jpg","public/images/references/schwabach-abenberger/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-schwabach-abenberger-gallery-02","Referenz Objekte/Schwabach/ETW Abenberger Straße/_DSC7221.jpg","6a5edb8871c0395cbc21b93bcc5f1b1ff5f1b0be279c9e4b069d94e591d1bbda","assets/media-library/references/schwabach-abenberger/gallery-02.jpg","public/images/references/schwabach-abenberger/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-schwabach-abenberger-gallery-03","Referenz Objekte/Schwabach/ETW Abenberger Straße/_DSC7243.jpg","b5da3906f2552023a7d6143e6136de857b292101eb1ee4ca503f1c36c2fa3ec8","assets/media-library/references/schwabach-abenberger/gallery-03.jpg","public/images/references/schwabach-abenberger/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-carl-benz-cover","Referenz Objekte/Zirndorf/Carl Benz Straße/_DSC6962.jpg","847355bd3dd7d63ea371869fe36a945a1ba9d90a1f3ee266dc908c8e845d2254","assets/media-library/references/zirndorf-carl-benz/cover.jpg","public/images/references/zirndorf-carl-benz/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-carl-benz-gallery-02","Referenz Objekte/Zirndorf/Carl Benz Straße/DJI_0071.jpg","d4b085a1681a3de68185c6ddc1be959c13cc6bdeb9aa09bcb38cecc4eb4f9e41","assets/media-library/references/zirndorf-carl-benz/gallery-02.jpg","public/images/references/zirndorf-carl-benz/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-carl-benz-gallery-03","Referenz Objekte/Zirndorf/Carl Benz Straße/DJI_0075.jpg","6be03967d0d5c0c7b5461c75e9468ce25e564b6045b1e232814ae2f588a8157b","assets/media-library/references/zirndorf-carl-benz/gallery-03.jpg","public/images/references/zirndorf-carl-benz/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-gutenbergstrasse-cover","Referenz Objekte/Zirndorf/Gutenbergstraße/_DSC4622.jpg","21373cb91616a28271db75592eeb568cd8dee639a1cbcc8773f0cc60ccf14184","assets/media-library/references/zirndorf-gutenbergstrasse/cover.jpg","public/images/references/zirndorf-gutenbergstrasse/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-gutenbergstrasse-gallery-02","Referenz Objekte/Zirndorf/Gutenbergstraße/_DSC4624.jpg","4e58980408cd1e350f9d09f0916d852a048b16ba77e77fd9e23eb264836118c5","assets/media-library/references/zirndorf-gutenbergstrasse/gallery-02.jpg","public/images/references/zirndorf-gutenbergstrasse/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-gutenbergstrasse-gallery-03","Referenz Objekte/Zirndorf/Gutenbergstraße/_DSC4645.jpg","75f2f8ec94d1a2e4f0e4ab12316bc03665ce5129d905f77e9504a365fbd72a1b","assets/media-library/references/zirndorf-gutenbergstrasse/gallery-03.jpg","public/images/references/zirndorf-gutenbergstrasse/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-homburger-cover","Referenz Objekte/Zirndorf/Homburger Str/_DSC1834.JPG","f7c845c13549b6d0ce65598f222e7d07f44e005d3f32d2542911e906aad19827","assets/media-library/references/zirndorf-homburger/cover.jpg","public/images/references/zirndorf-homburger/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-homburger-gallery-02","Referenz Objekte/Zirndorf/Homburger Str/_DSC1853.JPG","9da02ac67c1b3775e68c3731b555813814743b84b370530b6897b94af0367ad0","assets/media-library/references/zirndorf-homburger/gallery-02.jpg","public/images/references/zirndorf-homburger/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-homburger-gallery-03","Referenz Objekte/Zirndorf/Homburger Str/_DSC1854.JPG","272c4bbf894a617d443d4487f29b67b040100a4dbf7ef1ff8fbdc35bdd3c989c","assets/media-library/references/zirndorf-homburger/gallery-03.jpg","public/images/references/zirndorf-homburger/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-marienbader-cover","Referenz Objekte/Zirndorf/Marienbader Str/_DSC2622.JPG","ddee11fa1c2f4ed599918c78b98e290078c500c596eaadde5eaadd750a289274","assets/media-library/references/zirndorf-marienbader/cover.jpg","public/images/references/zirndorf-marienbader/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-marienbader-gallery-02","Referenz Objekte/Zirndorf/Marienbader Str/_DSC2643.JPG","e8cc4cdbe7f19474c697385f8d2c3ba3c6be8d58d1d48532522ad38d6062f9c2","assets/media-library/references/zirndorf-marienbader/gallery-02.jpg","public/images/references/zirndorf-marienbader/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-marienbader-gallery-03","Referenz Objekte/Zirndorf/Marienbader Str/4444.JPG","b9ebe2a12a215f4b0f18708db3d210d5ae1368e5e0e359cd7caf884fece7a2ac","assets/media-library/references/zirndorf-marienbader/gallery-03.jpg","public/images/references/zirndorf-marienbader/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-gartenwohnung-cover","Referenz Objekte/Zirndorf/Vogelherdstraße/_DSC7024.jpg","84f9d4bb45e0bfd764856513683b7ccf17adaf59fb47aaf2a5c73f46a8b2ac7c","assets/media-library/references/zirndorf-gartenwohnung/cover.jpg","public/images/references/zirndorf-gartenwohnung/cover.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-gartenwohnung-gallery-02","Referenz Objekte/Zirndorf/Vogelherdstraße/_DSC7051.jpg","d1359bc4509eef9bb3974ab17e28ea854564551b18a4bff720139af1f5253575","assets/media-library/references/zirndorf-gartenwohnung/gallery-02.jpg","public/images/references/zirndorf-gartenwohnung/gallery-02.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"ref-zirndorf-gartenwohnung-gallery-03","Referenz Objekte/Zirndorf/Vogelherdstraße/DJI_0083.jpg","0bb3326b1363bea4bf6ee53db22ab91f3d2c88ad2b1a063c7378fda96bbfa6f4","assets/media-library/references/zirndorf-gartenwohnung/gallery-03.jpg","public/images/references/zirndorf-gartenwohnung/gallery-03.webp","source-folder-reconciliation","verified-high","references.ts; reference-coverage","All source photos are mapped to an optimized public derivative; exact address is not public."
"property-video-nuernberg-woernitzstrasse","Objektvideo-Präsentation/Wörnitzstr.mov","de303ccec7406c52d91637b73c93f2743336898c5bd09ba1827fc794a99aa75e","","public/videos/property-tours/nuernberg-woernitzstrasse.mp4","direct-transcode","verified-high","property-videos.ts; social/property-tour.tsx","38 s vertical property tour, transcoded to 1080x1920 H.264/AAC for the web. Same property as reference nuernberg-woernitzstrasse. Music bed only, no speech, so no caption track. Burnt-in title card names the district; a house number is briefly legible around 0:01 — finer than the reference record locationPrecision ""city-area"", client's own social-media edit."
"property-video-nuernberg-woernitzstrasse-poster","Objektvideo-Präsentation/Wörnitzstr.mov","de303ccec7406c52d91637b73c93f2743336898c5bd09ba1827fc794a99aa75e","","public/videos/property-tours/nuernberg-woernitzstrasse-poster.webp","direct-transcode","verified-high","property-videos.ts; social/property-tour.tsx","WebP still from 0:09 of the transcode; interior frame carries no address detail."
